Year,Value
2010,394.75205
2010,69.20587
2011,110.83588
2011,118.25569
2012,276.15932
2012,177.47347
2013,120.65791
2013,154.3891
2014,332.76286
2014,221.21501
2015,77.51654
2015,165.58661
2016,281.93978
2016,122.51212
2017,106.13867
2017,83.99388
2018,
2018,
