Year,Value
2010,4.28
2010,74
2011,
2011,
2012,5.44
2012,60
2013,5.72
2013,61
2014,
2014,
2015,5.81
2015,66
2016,6.21
2016,63
2017,6.45
2017,59
2018,
2018,
