Year,Value
2010,17.3
2010,
2011,16.8
2011,
2012,16.6
2012,
2013,16.6
2013,
2014,16.3
2014,
2015,16.7
2015,
2016,14.0
2016,
2017,17.1
2017,
2018,18.0
2018,
