Year,Value
2010,187.0
2010,
2010,
2010,
2011,190.5
2011,
2011,
2011,
2012,175.6
2012,
2012,
2012,
2013,137.2
2013,
2013,
2013,
2014,144.8
2014,
2014,
2014,
2015,26.14
2015,
2015,
2015,
2016,113.5
2016,
2016,
2016,
2017,453.9
2017,
2017,
2017,
2018,111.6
2018,
2018,
2018,
